name,Year,RSEI_mean,RSEI_stdDev,NDVI_mean,WET_mean,NDBSI_mean,LST_mean,Good_Ratio_mean,Elevation_mean,Slope_mean
安龙县,2024,0.4843729881099777,0.34377945132631715,0.6391160314785949,-0.0549287009013272,-0.1239202215627562,302.0741353030047,0.42308588503303624,1280.6573315772923,18.936114441483486
锦屏县,2024,0.8456758726868502,0.22061052450177562,0.7812852787887334,-0.012169435736941335,-0.2694159799014773,307.60734129402283,0.8807498273277213,619.0067905578542,18.457858963484206
罗甸县,2024,0.7657033382803327,0.24335348052129488,0.7885888438986595,-0.029248106699641202,-0.229820797766458,305.71831584615813,0.8038950123079862,730.6836770235742,24.777473855008143
修文县,2024,0.5937627091109116,0.3358541629047539,0.7072120013122563,-0.04569089959679774,-0.17581192869935353,309.3596302376448,0.564534332413829,1275.3681694095192,13.964269004571234
凤冈县,2024,0.7505621456256057,0.2534427051035789,0.7623319367138855,-0.02628555240482584,-0.23211154234911446,307.8430839844815,0.7586703403663678,862.1705373624897,17.212570399169177
沿河土家族自治县,2024,0.7129085670083606,0.2556777980151947,0.7522169264407346,-0.032078274542782004,-0.21712296664502567,306.4430487669132,0.7147731965865797,748.3861885392911,21.731166837660012
剑河县,2024,0.880393755173212,0.1698054741370783,0.8154486995377508,-0.012794039755813039,-0.275574505820281,307.4395528972248,0.9349081514596964,819.455615698034,23.74198137945232
长顺县,2024,0.7170656005903485,0.2572194168348821,0.7747094559015488,-0.036211370255375165,-0.21469232836330637,305.6360275870609,0.7445910084103295,1228.1410387740586,18.399803288881465
清镇市,2024,0.5004121575839119,0.34774044566123075,0.66765412120071,-0.05481189167335979,-0.14396982228348612,310.9237321593428,0.44654600744137174,1285.36670740886,13.712743665060176
湄潭县,2024,0.7479036789328496,0.27301889002846863,0.7662856060112887,-0.026207857387106487,-0.23322949507811586,308.67268008013673,0.7445696998382201,944.8928639939527,16.807955707202662
松桃苗族自治县,2024,0.7397559753157243,0.26516714390206075,0.7544497734954032,-0.02432451694174482,-0.23283317291564115,306.00200222965515,0.7593819627215981,707.512448768675,18.599842986160763
台江县,2024,0.8489138815115534,0.20148673966101915,0.8073881764444991,-0.017322463082513718,-0.26128919873946904,307.3335738884198,0.9031415220662702,915.0924992689506,22.34321627823422
龙里县,2024,0.7554477582462192,0.2894598955412154,0.7737059466894908,-0.02964028288828855,-0.2323339541387935,306.0491212123207,0.7709748855306404,1304.2649190506877,16.457149948134873
